mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
310,410,5124,167172104,38.7589855,-77.5257606,-96,1763350804592,25.0,-2000.0,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7589831,-77.5257435,-108,1763350825456,24.4,-2000.0,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590712,-77.5256268,-106,1763350830411,19.3,0.67728007,35.985947,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590613,-77.5256372,-102,1763350835504,7.0,0.15294729,137.6057,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590684,-77.5256392,-99,1763350840512,8.0,0.40102693,306.01486,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590803,-77.5256557,-98,1763350845536,10.0,0.31870282,305.05118,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590912,-77.5256626,-98,1763350850520,9.2,0.26111475,348.59494,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590966,-77.5256618,-104,1763350855542,8.0,0.15948634,203.06929,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590913,-77.5256611,-104,1763350860543,9.0,0.008503231,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-102,1763350865527,8.0,6.469498E-5,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-102,1763350870530,8.0,2.1442135E-7,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-102,1763350875525,10.0,3.300914E-10,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590834,-77.5256674,-102,1763350880528,14.0,0.16075182,90.09917,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590901,-77.5256561,-102,1763350885527,8.0,0.110429555,89.99996,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590869,-77.525659,-102,1763350890531,6.1,0.10774528,277.75333,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590861,-77.5256619,-102,1763350895528,5.8,0.10816093,90.03933,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-102,1763350900529,6.4,0.0064840177,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-103,1763350905540,7.7,2.2925979E-6,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-103,1763350910538,6.5,1.9501156E-8,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-100,1763350915528,6.0,6.666882E-12,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-100,1763350915528,6.0,6.666882E-12,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-100,1763350920528,8.8,7.906506E-14,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-100,1763350920528,8.8,7.906506E-14,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350925076,7.8,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350925076,7.8,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350930550,6.0,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350930550,6.0,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350935531,6.8,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350935531,6.8,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350940541,6.0,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350940541,6.0,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350945532,6.0,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350945532,6.0,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350950544,8.3,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350950544,8.3,7.5571925E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350955900,12.7,4.5221866E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590914,-77.5256611,-101,1763350955900,12.7,4.5221866E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7589957,-77.5257175,-101,1763351014324,22.5,-2000.0,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7589957,-77.5257175,-101,1763351014324,22.5,-2000.0,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.758932,-77.525736,-101,1763351019464,2.7,4.879843,209.17464,LTE,20,,5124,330,,,
310,410,5124,167172104,38.758932,-77.525736,-101,1763351019464,2.7,4.879843,209.17464,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590407,-77.525664,-101,1763351024490,9.4,0.23576012,345.34833,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590407,-77.525664,-101,1763351024490,9.4,0.23576012,345.34833,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590654,-77.5256405,-101,1763351029503,13.6,0.26984158,32.894352,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590654,-77.5256405,-101,1763351029503,13.6,0.26984158,32.894352,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590501,-77.5256347,-101,1763351034529,9.9,0.25087917,105.831116,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590501,-77.5256347,-101,1763351034529,9.9,0.25087917,105.831116,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590563,-77.5256425,-102,1763351039534,10.7,0.34526813,306.1892,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590563,-77.5256425,-102,1763351039534,10.7,0.34526813,306.1892,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590687,-77.5256348,-100,1763351044538,8.6,0.20281817,33.086002,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590687,-77.5256348,-100,1763351044538,8.6,0.20281817,33.086002,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351049538,6.8,1.3463917E-4,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351049538,6.8,1.3463917E-4,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351054546,7.9,1.3041716E-6,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351054546,7.9,1.3041716E-6,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351059538,6.7,1.0612579E-9,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351059538,6.7,1.0612579E-9,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351064532,6.0,3.5151179E-12,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351064532,6.0,3.5151179E-12,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351069540,6.0,6.593412E-15,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351069540,6.0,6.593412E-15,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351074533,7.7,3.598635E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351074533,7.7,3.598635E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351079540,6.0,3.598635E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590683,-77.525635,-102,1763351079540,6.0,3.598635E-16,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590657,-77.5256327,-100,1763351084551,7.9,0.13799654,57.049072,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590657,-77.5256327,-100,1763351084551,7.9,0.13799654,57.049072,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590662,-77.5256319,-102,1763351085535,7.7,0.16472301,70.77122,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590639,-77.5256335,-100,1763351089553,6.5,0.08281721,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590639,-77.5256335,-100,1763351089553,6.5,0.08281721,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590639,-77.5256357,-100,1763351090198,6.3,0.03335114,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590662,-77.5256322,-102,1763351096293,60.9,0.074464396,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590662,-77.5256322,-102,1763351096293,60.9,0.074464396,-2000.0,LTE,20,,5124,330,,,
310,410,5124,167172104,38.7590662,-77.5256322,-102,1763351096293,60.9,0.074464396,-2000.0,LTE,20,,5124,330,,,
